StartTime: 2023-06-01 00:45:53.634
address	Time(s)	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	Voltage(v)	hx	hy	hz
0x50	 00:45:53.840	-0.0352	0.0151	1.0503	-10.1929	7.2021	-55.1758	-0.4285	-1.3678	-52.4927	46.02	4.02	0	0	0
0x50	 00:45:53.840	-0.0352	0.0151	1.0503	-10.1929	7.2021	-55.1758	-0.5109	-1.2964	-53.0475	46.02	4.02	0	0	0
0x50	 00:45:53.840	-0.0049	-0.0020	1.0649	-10.7422	5.7983	-57.7393	-0.5933	-1.2305	-53.6078	46.00	4.02	0	0	0
0x50	 00:45:53.840	-0.0049	-0.0020	1.0649	-10.7422	5.7983	-57.7393	-0.6866	-1.1700	-54.1846	46.00	4.02	0	0	0
0x50	 00:45:53.840	-0.0024	-0.0264	1.0288	-5.6152	11.1694	-54.5654	-0.7471	-1.0876	-54.7504	46.01	4.02	0	0	0
0x50	 00:45:53.840	-0.0024	-0.0264	1.0288	-5.6152	11.1694	-54.5654	-0.7910	-0.9778	-55.2942	46.01	4.02	0	0	0
0x50	 00:45:53.840	0.0356	-0.1006	0.9937	-17.6392	15.3809	-49.0112	-0.8954	-0.8459	-55.8105	46.02	4.02	0	0	0
0x50	 00:45:53.906	0.0356	-0.1006	0.9937	-17.6392	15.3809	-49.0112	-1.0602	-0.6976	-56.3049	46.02	4.02	0	0	0
0x50	 00:45:53.906	-0.0938	0.0952	1.0356	-52.2461	34.9121	-18.7378	-1.4008	-0.4559	-56.6455	46.01	4.02	0	0	0
0x50	 00:45:53.906	-0.0938	0.0952	1.0356	-52.2461	34.9121	-18.7378	-1.9171	-0.1044	-56.8433	46.01	4.02	0	0	0
0x50	 00:45:53.906	-0.1802	0.1958	1.0303	22.7661	26.3672	-33.9966	-2.0490	0.1868	-57.1179	46.00	4.02	0	0	0
0x50	 00:45:53.906	-0.1802	0.1958	1.0303	22.7661	26.3672	-33.9966	-1.8018	0.4504	-57.4640	46.00	4.02	0	0	0
0x50	 00:45:53.906	-0.1123	0.0229	0.9922	57.4341	-18.7378	-48.5229	-1.3843	0.4889	-57.8760	46.01	4.02	0	0	0
0x50	 00:45:53.906	-0.1123	0.0229	0.9922	57.4341	-18.7378	-48.5229	-0.7965	0.3076	-58.3539	46.01	4.02	0	0	0
0x50	 00:45:53.990	-0.1514	0.0137	0.9204	67.4438	-8.1177	-64.3311	-0.1593	0.1868	-58.9197	46.01	4.02	0	0	0
0x50	 00:45:53.990	-0.1514	0.0137	0.9204	67.4438	-8.1177	-64.3311	0.5164	0.1263	-59.5624	46.01	4.02	0	0	0
0x50	 00:45:53.990	-0.2437	0.0498	0.7456	77.7588	-14.9536	-70.8008	1.2469	0.0494	-60.2380	46.01	4.02	0	0	0
0x50	 00:45:53.990	-0.2437	0.0498	0.7456	77.7588	-14.9536	-70.8008	2.0270	-0.0385	-60.9467	46.01	4.02	0	0	0
0x50	 00:45:53.990	-0.2144	0.0542	0.7842	54.1382	-24.1089	-69.3359	2.6862	-0.1648	-61.6553	46.00	4.02	0	0	0
0x50	 00:45:53.990	-0.2144	0.0542	0.7842	54.1382	-24.1089	-69.3359	3.2245	-0.3241	-62.3584	46.00	4.02	0	0	0
0x50	 00:45:54.033	-0.0991	0.0137	1.0415	38.7573	3.6011	-67.3218	3.6859	-0.3406	-63.0450	46.01	4.02	0	0	0
0x50	 00:45:54.033	-0.0991	0.0137	1.0415	38.7573	3.6011	-67.3218	4.0649	-0.2142	-63.7097	46.01	4.02	0	0	0
0x50	 00:45:54.033	-0.1206	0.0488	1.1724	79.4067	32.7148	-61.7065	4.6472	0.0549	-64.3359	46.02	4.02	0	0	0
0x50	 00:45:54.033	-0.1206	0.0488	1.1724	79.4067	32.7148	-61.7065	5.4163	0.4779	-64.9237	46.02	4.02	0	0	0
0x50	 00:45:54.033	-0.1611	0.1445	1.2012	86.2427	38.6353	-31.4941	6.2183	0.9174	-65.3467	46.02	4.02	0	0	0
0x50	 00:45:54.033	-0.1611	0.1445	1.2012	86.2427	38.6353	-31.4941	7.0532	1.3678	-65.6104	46.02	4.02	0	0	0
0x50	 00:45:54.033	-0.1919	0.2158	1.1514	69.4580	18.0054	-20.4468	7.8003	1.7194	-65.8301	46.01	4.02	0	0	0
0x50	 00:45:54.109	-0.1919	0.2158	1.1514	69.4580	18.0054	-20.4468	8.4595	1.9556	-66.0059	46.01	4.02	0	0	0
0x50	 00:45:54.109	-0.2056	0.3047	1.0918	43.0908	8.2397	-26.8555	8.9923	2.1588	-66.2201	46.00	4.02	0	0	0
0x50	 00:45:54.109	-0.2056	0.3047	1.0918	43.0908	8.2397	-26.8555	9.3933	2.3181	-66.4728	46.00	4.02	0	0	0
0x50	 00:45:54.109	-0.1875	0.2993	1.0352	25.2075	-8.3008	-42.4805	9.7064	2.4060	-66.8134	46.01	4.02	0	0	0
0x50	 00:45:54.109	-0.1875	0.2993	1.0352	25.2075	-8.3008	-42.4805	9.9316	2.4335	-67.2473	46.01	4.02	0	0	0
0x50	 00:45:54.109	-0.1187	0.1245	1.0479	15.8691	-16.6016	-49.1333	10.1074	2.4280	-67.7197	46.00	4.02	0	0	0
0x50	 00:45:54.175	-0.1187	0.1245	1.0479	15.8691	-16.6016	-49.1333	10.2338	2.3840	-68.2306	46.00	4.02	0	0	0
0x50	 00:45:54.176	-0.0483	-0.0029	0.9771	11.9629	9.3994	-35.3394	10.3381	2.4609	-68.6536	46.01	4.02	0	0	0
0x50	 00:45:54.176	-0.0483	-0.0029	0.9771	11.9629	9.3994	-35.3394	10.4260	2.6477	-68.9832	46.01	4.02	0	0	0
0x50	 00:45:54.176	-0.1431	0.2256	0.8853	-8.7280	-9.0942	-10.9863	10.4095	2.7136	-69.2084	46.02	4.02	0	0	0
